10422,TC-10422,60506571,2020-09-29,2020-09-30,20,Annually,1603,997901,1
10423,TC-10423,60506452,2020-09-29,2020-09-30,10,Monthly,279,492188,1
10424,TC-10424,60473192,2020-09-29,2020-09-29,15,Annually,256,358420,1
10425,TC-10425,60408916,2020-09-29,2020-10-30,15,Annually,346,474010,1
10426,TC-10426,60369404,2020-10-05,2021-09-28,15,Monthly,491,730522,1
10427,TC-10427,60479504,2020-10-05,2020-10-05,30,Annually,2518,963663,1
10428,TC-10428,60465168,2020-10-05,2020-10-05,15,Annually,1007,320609,2
10429,TC-10429,60408454,2020-10-05,2020-10-06,30,Annually,3003,614483,3
10430,TC-10430,60428094,2020-10-05,2020-10-06,25,Quaterly,1718,343253,1
10431,TC-10431,60485892,2020-10-05,2020-11-11,20,Quaterly,2004,641378,1
10432,TC-10432,60374449,2020-10-05,2020-10-29,15,Quaterly,1024,711913,1
10433,TC-10433,60483773,2020-10-05,2020-10-05,15,Monthly,218,617219,1
10434,TC-10434,60498766,2020-09-29,2020-09-29,10,Quaterly,164,273918,1
10435,TC-10435,60440043,2020-09-29,2020-09-29,30,Annually,1000,604114,1
10436,TC-10436,60430188,2020-09-29,2020-09-30,15,Monthly,576,761515,1
10437,TC-10437,60334196,2020-09-29,2020-09-30,15,Annually,155,301643,1
10438,TC-10438,60363301,2020-09-30,2020-10-01,15,Quaterly,1581,426589,1
10439,TC-10439,60507461,2020-09-30,2020-09-30,20,Monthly,347,734683,1
10440,TC-10440,60461117,2020-09-30,2020-09-30,15,Monthly,1654,949941,1
10441,TC-10441,60507174,2020-09-30,2020-09-30,15,Annually,264,353237,1
10442,TC-10442,60367454,2020-10-05,2020-10-21,25,Annually,932,630998,1
10443,TC-10443,60369416,2020-10-05,2020-10-06,10,Annually,1326,661848,1
10444,TC-10444,60369382,2020-10-05,2020-10-06,15,Quaterly,3152,905524,1
10445,TC-10445,60474520,2020-10-05,2020-10-12,25,Annually,2664,814183,2
10446,TC-10446,60369420,2020-10-05,2020-10-05,30,Annually,657,956196,1
10447,TC-10447,60501654,2020-10-05,2020-10-06,25,Monthly,1799,376718,3
10448,TC-10448,60461277,2020-10-05,2020-10-24,25,Quaterly,896,558558,1
10449,TC-10449,60365144,2020-11-26,2020-11-26,15,Quaterly,331,854369,1
10450,TC-10450,60476244,2020-11-26,2020-11-26,10,Quaterly,505,694329,1
10451,TC-10451,60369404,2020-11-26,2020-11-26,10,Annually,154,323807,1
10452,TC-10452,60499316,2020-10-30,2020-10-30,20,Monthly,1043,532112,1
10453,TC-10453,60429420,2020-10-30,2020-10-30,25,Annually,2221,668543,2
10454,TC-10454,60478511,2020-10-30,2020-11-10,15,Annually,459,657623,1
10455,TC-10455,60486370,2020-10-30,2020-10-30,10,Annually,207,479524,1
10456,TC-10456,60324047,2020-10-30,2020-12-23,15,Monthly,1203,544549,1
10457,TC-10457,60369578,2020-10-30,2020-10-30,15,Quaterly,329,450869,1
10458,TC-10458,60475740,2020-10-30,2020-10-30,15,Annually,321,511037,1
10459,TC-10459,60498461,2020-10-30,2020-11-11,10,Annually,1244,945871,1
10460,TC-10460,60408916,2020-11-29,2020-12-16,15,Annually,2795,576198,1
10461,TC-10461,60509908,2020-11-29,2020-11-30,30,Monthly,4240,682219,1
10462,TC-10462,60507201,2020-11-29,2020-12-26,10,Monthly,102,287331,1
10463,TC-10463,60407058,2020-11-29,2020-12-17,15,Annually,1092,628099,1
10464,TC-10464,60319617,2020-11-29,2020-11-30,20,Monthly,946,938480,1
10465,TC-10465,60509908,2020-11-29,2020-11-30,15,Quaterly,1410,989747,1
10466,TC-10466,60509753,2020-11-29,2020-11-30,25,Annually,2685,562875,1
10467,TC-10467,60509306,2020-11-29,2020-11-30,30,Monthly,811,629880,1
10468,TC-10468,60476610,2020-10-20,2020-10-30,15,Monthly,610,711961,1
10469,TC-10469,60472175,2020-10-20,2020-10-21,10,Monthly,104,322133,1
10470,TC-10470,60481112,2020-10-20,2020-10-21,25,Monthly,644,642196,1
10471,TC-10471,60429963,2020-10-20,2020-10-29,30,Quaterly,983,885391,1
10472,TC-10472,60409594,2020-10-20,2020-10-20,10,Annually,153,488246,1
10473,TC-10473,60452046,2020-10-20,2020-10-23,15,Quaterly,980,688218,1
10474,TC-10474,60412097,2020-10-20,2020-10-21,30,Annually,504,749741,1
10475,TC-10475,60369421,2020-10-20,2020-10-30,10,Monthly,817,519898,1
10476,TC-10476,60370761,2020-11-09,2020-12-23,15,Annually,1907,676808,1
10477,TC-10477,60369572,2020-11-09,2020-11-10,15,Annually,741,331781,2
10478,TC-10478,60509682,2020-11-09,2020-11-09,10,Monthly,270,782499,1
10479,TC-10479,60459813,2020-11-09,2020-11-09,20,Annually,895,983321,1
10480,TC-10480,60363026,2020-11-09,2020-11-09,10,Annually,626,777101,1
10481,TC-10481,60400850,2020-11-09,2020-11-21,25,Quaterly,2075,702306,1
10482,TC-10482,60407078,2020-11-09,2020-11-28,10,Annually,188,415129,1
10483,TC-10483,60407058,2020-11-09,2020-11-09,15,Annually,1194,702789,1
10484,TC-10484,60369404,2020-10-19,2020-10-22,15,Monthly,3656,814892,1
10485,TC-10485,60086946,2020-10-19,2020-10-20,25,Quaterly,601,551060,1
10486,TC-10486,60463665,2020-10-19,2020-10-28,15,Annually,3075,970638,2
10487,TC-10487,60335953,2020-10-19,2020-10-19,15,Annually,2322,848746,1
10488,TC-10488,60367454,2020-10-19,2020-10-19,15,Annually,1579,724382,1
10489,TC-10489,60505567,2020-10-19,2020-10-20,25,Annually,302,319507,1
10490,TC-10490,60440008,2020-10-19,2020-10-19,20,Annually,241,303921,1
10491,TC-10491,60389103,2020-10-19,2020-10-23,15,Quaterly,1000,519758,1
10492,TC-10492,60426010,2020-11-26,2020-11-27,20,Quaterly,2912,538364,1
10493,TC-10493,60395103,2020-11-26,2020-11-27,10,Annually,584,329659,2
10494,TC-10494,60459459,2020-11-26,2020-11-26,15,Annually,441,714653,1
10495,TC-10495,60369380,2020-11-26,2020-12-19,25,Annually,2078,846553,1
10496,TC-10496,60369583,2020-11-26,2020-11-30,10,Monthly,526,660120,1
10497,TC-10497,60369404,2020-11-26,2020-11-26,25,Quaterly,435,312915,1
10498,TC-10498,60509794,2020-11-26,2020-11-30,25,Annually,1204,345366,2
10499,TC-10499,60509520,2020-11-26,2020-11-26,10,Annually,554,993209,1
10500,TC-10500,60509635,2020-11-29,2020-11-30,25,Monthly,2961,836305,3
10501,TC-10501,60367454,2020-11-29,2020-12-10,15,Quaterly,534,812054,1
10502,TC-10502,60426692,2020-11-30,2020-11-30,25,Monthly,1861,665728,1
10503,TC-10503,60475585,2020-11-30,2020-12-07,20,Monthly,2112,819424,1
10504,TC-10504,60509342,2020-11-30,2020-11-30,15,Quaterly,1221,723178,3
10505,TC-10505,60450637,2020-11-30,2020-11-30,10,Annually,177,411128,1
10506,TC-10506,60510267,2020-11-30,2020-11-30,15,Monthly,3060,688505,1
10507,TC-10507,60491059,2020-11-30,2020-12-03,25,Quaterly,4088,881301,2
10508,TC-10508,60465349,2020-10-20,2020-10-22,15,Annually,1660,995278,1
10509,TC-10509,60481112,2020-10-21,2020-11-03,15,Annually,311,436871,1
10510,TC-10510,60453813,2020-10-21,2020-10-21,10,Annually,522,345791,1
10511,TC-10511,60508492,2020-10-21,2020-10-22,15,Quaterly,1865,968261,2
10512,TC-10512,60505826,2020-10-21,2020-10-21,15,Monthly,240,358358,1
10513,TC-10513,60497003,2020-10-21,2020-10-23,15,Annually,239,412223,1
10514,TC-10514,60482544,2020-10-21,2020-10-31,30,Annually,418,608469,1
10515,TC-10515,60429963,2020-10-21,2020-10-22,25,Annually,1461,553370,1
10516,TC-10516,60453669,2020-10-30,2020-10-31,15,Annually,386,986979,1
10517,TC-10517,60420906,2020-10-30,2020-10-30,15,Quaterly,1118,491297,1
10518,TC-10518,60458174,2020-10-30,2020-11-07,10,Quaterly,624,626783,1
10519,TC-10519,60277377,2020-10-30,2020-10-31,15,Annually,2582,769515,1
10520,TC-10520,60465681,2020-10-30,2020-11-03,10,Annually,137,397587,1
10521,TC-10521,60231548,2020-10-30,2020-10-31,20,Quaterly,672,328168,1
10522,TC-10522,60120984,2020-10-30,2020-10-31,15,Monthly,4630,895027,1
10523,TC-10523,60503947,2020-10-30,2020-10-31,10,Monthly,279,773786,1
10524,TC-10524,60369406,2020-11-09,2020-11-09,10,Annually,741,561014,1
10525,TC-10525,60465240,2020-11-09,2020-11-10,25,Monthly,756,493567,1
10526,TC-10526,60339160,2020-11-09,2020-11-25,10,Annually,284,259367,1
10527,TC-10527,60346208,2020-11-09,2020-11-09,10,Monthly,472,730458,1
10528,TC-10528,60407057,2020-11-09,2020-11-10,10,Annually,575,575976,1
10529,TC-10529,60369404,2020-11-09,2020-11-09,25,Monthly,2025,548147,1
10530,TC-10530,60415147,2020-11-09,2020-11-12,15,Monthly,477,298344,1
10531,TC-10531,60369405,2020-11-09,2020-11-09,25,Quaterly,1365,351933,2
10532,TC-10532,60369366,2020-10-19,2020-10-19,15,Quaterly,2798,663309,1
10533,TC-10533,60443039,2020-10-19,2020-10-24,10,Annually,370,352272,1
10534,TC-10534,60407078,2020-10-19,2020-10-20,15,Quaterly,1488,361083,3
10535,TC-10535,60508183,2020-10-19,2020-10-22,10,Quaterly,185,439795,1
10536,TC-10536,60369405,2020-10-19,2020-10-22,15,Annually,3539,990420,1
10537,TC-10537,60250900,2020-10-19,2020-10-20,10,Annually,221,606634,1
10538,TC-10538,60322342,2020-10-19,2020-10-27,10,Quaterly,1928,642372,1
10539,TC-10539,60310976,2020-10-19,2020-10-23,15,Annually,4298,667464,1
10540,TC-10540,60217521,2020-11-26,2020-12-29,15,Annually,392,553353,1
10541,TC-10541,60509616,2020-11-26,2020-11-27,15,Quaterly,238,456178,1
10542,TC-10542,60369577,2020-11-26,2020-11-29,10,Annually,306,365986,1
10543,TC-10543,60375566,2020-11-26,2020-11-26,20,Annually,376,459199,1
10544,TC-10544,60480467,2020-09-14,2020-09-19,10,Annually,237,899491,1
10545,TC-10545,60369582,2020-09-14,2020-09-14,25,Monthly,716,474024,1
10546,TC-10546,60504964,2020-09-14,2020-09-14,20,Annually,528,812484,1
10547,TC-10547,60413528,2020-09-14,2020-09-25,15,Quaterly,434,892824,1
10548,TC-10548,60490430,2020-09-10,2020-09-11,25,Monthly,5611,828514,1
10549,TC-10549,60459459,2020-09-10,2020-09-30,25,Annually,2395,729087,1
10550,TC-10550,60407383,2020-09-10,2020-09-25,25,Annually,2014,903015,1
10551,TC-10551,60490431,2020-09-10,2020-09-11,30,Annually,1197,541881,1
10552,TC-10552,60498880,2020-09-10,2020-09-10,15,Quaterly,387,522966,1
10553,TC-10553,60151214,2020-09-10,2020-09-23,30,Monthly,3859,796908,3
10554,TC-10554,60369372,2020-09-10,2020-09-18,25,Annually,892,907397,1
10555,TC-10555,60362363,2020-09-10,2020-09-14,15,Quaterly,468,288762,1
10556,TC-10556,60339478,2020-09-20,2020-09-21,25,Annually,644,749103,1
10557,TC-10557,60369380,2020-09-20,2020-09-25,15,Annually,1286,996085,1
10558,TC-10558,60461985,2020-09-20,2020-09-30,25,Quaterly,1264,857720,1
10559,TC-10559,60501490,2020-09-20,2020-09-20,10,Annually,153,258612,1
10560,TC-10560,60407057,2020-09-20,2020-09-25,10,Monthly,656,574992,1
10561,TC-10561,60470034,2020-09-20,2020-09-21,10,Annually,253,576664,1
10562,TC-10562,60459458,2020-09-20,2020-09-21,15,Annually,206,523144,1
10563,TC-10563,60367454,2020-09-20,2020-09-21,20,Annually,1301,432961,1
10564,TC-10564,60450975,2020-09-11,2020-09-11,15,Quaterly,572,453507,1
10565,TC-10565,60502575,2020-09-11,2020-09-12,10,Quaterly,168,441279,1
10566,TC-10566,60482034,2020-09-11,2020-09-16,15,Annually,258,574339,1
10567,TC-10567,60403963,2020-09-11,2020-09-17,15,Quaterly,378,731376,1
10568,TC-10568,60504759,2020-09-11,2020-09-11,25,Monthly,396,338798,1
10569,TC-10569,60320589,2020-09-11,2020-09-14,20,Monthly,3302,867946,1
10570,TC-10570,60480363,2020-09-11,2020-09-11,30,Annually,1512,863260,1
10571,TC-10571,60395103,2020-09-11,2020-09-16,15,Quaterly,2308,843254,1
10572,TC-10572,60451468,2020-09-20,2020-09-21,20,Annually,1165,676535,3
10573,TC-10573,60369572,2020-09-20,2020-09-20,15,Annually,157,338032,1
10574,TC-10574,60469724,2020-09-20,2020-09-30,15,Annually,485,989547,1
10575,TC-10575,60469335,2020-09-20,2020-09-21,25,Annually,247,503130,1
10576,TC-10576,60316760,2020-09-20,2020-09-25,15,Monthly,256,726929,1
10577,TC-10577,60393553,2020-09-20,2020-09-21,15,Quaterly,485,651906,1
10578,TC-10578,60369576,2020-09-20,2020-09-20,15,Annually,960,537706,1
10579,TC-10579,60484696,2020-09-20,2020-09-21,15,Annually,1018,796819,1
10580,TC-10580,60503014,2020-09-10,2020-09-12,15,Quaterly,152,497835,1
10581,TC-10581,60440008,2020-09-10,2020-09-10,10,Annually,134,441631,1
10582,TC-10582,60485053,2020-09-10,2020-09-10,10,Annually,1467,928647,1
10583,TC-10583,60487762,2020-09-10,2020-09-10,30,Monthly,292,407164,1
10584,TC-10584,60489023,2020-09-10,2020-09-25,30,Monthly,365,404002,1
10585,TC-10585,60439865,2020-09-10,2020-09-16,10,Annually,294,950975,1
10586,TC-10586,60057092,2020-09-10,2020-09-10,30,Annually,622,410366,1
10587,TC-10587,60211085,2020-09-10,2020-10-31,10,Annually,399,661714,1
10588,TC-10588,60398031,2020-09-20,2020-09-30,25,Quaterly,1071,939306,1
10589,TC-10589,60407078,2020-09-20,2020-09-21,15,Annually,1173,668273,1
10590,TC-10590,60369580,2020-09-20,2020-09-26,15,Annually,500,304994,1
10591,TC-10591,60471981,2020-09-20,2020-09-21,20,Monthly,3436,815121,1
10592,TC-10592,60501071,2020-09-20,2020-09-24,15,Monthly,908,500593,1
10593,TC-10593,60407057,2020-09-20,2020-09-20,30,Annually,3995,871557,1
10594,TC-10594,60367454,2020-09-20,2020-09-21,25,Quaterly,542,485670,1
10595,TC-10595,60400850,2020-09-20,2020-09-21,10,Monthly,246,645103,1
10596,TC-10596,60505328,2020-09-20,2020-09-21,20,Annually,1164,908076,1
10597,TC-10597,60501764,2020-09-20,2020-09-25,30,Annually,3697,979479,1
10598,TC-10598,60402659,2020-09-20,2020-09-24,15,Annually,741,675158,1
10599,TC-10599,60502837,2020-09-20,2020-09-20,25,Annually,907,460538,1
10600,TC-10600,60502946,2020-09-20,2020-09-20,20,Annually,791,712358,1
10601,TC-10601,60506100,2020-09-20,2020-09-21,20,Quaterly,962,965527,1
10602,TC-10602,60485177,2020-09-20,2020-09-20,30,Quaterly,1450,840588,1
10603,TC-10603,60207355,2020-09-20,2020-09-22,15,Annually,2283,411727,1
10604,TC-10604,60415147,2020-09-20,2020-09-21,15,Quaterly,547,402749,1
10605,TC-10605,60475657,2020-09-20,2020-10-31,25,Annually,633,590395,1
10606,TC-10606,60506054,2020-09-20,2020-09-21,30,Annually,2056,314442,1
10607,TC-10607,60412916,2020-09-20,2020-09-22,15,Annually,461,365963,2
10608,TC-10608,60369574,2020-09-20,2020-09-21,25,Monthly,824,796160,1
10609,TC-10609,60480363,2020-09-20,2020-09-21,30,Annually,1502,368787,1
10610,TC-10610,60489892,2020-09-20,2020-09-21,15,Annually,1053,473907,1
10611,TC-10611,60503404,2020-09-20,2020-09-21,15,Annually,433,885798,1
10612,TC-10612,60407057,2020-10-05,2020-10-17,15,Quaterly,217,415681,1
10613,TC-10613,60415147,2020-10-05,2020-10-06,15,Monthly,486,917941,1
10614,TC-10614,60369416,2020-10-05,2020-10-16,10,Annually,488,983107,1
10615,TC-10615,60434989,2020-10-05,2020-10-13,10,Annually,715,743917,1
10616,TC-10616,60268213,2020-10-05,2020-10-23,15,Monthly,940,894818,1
10617,TC-10617,60476244,2020-10-05,2020-10-22,20,Annually,217,321199,1
10618,TC-10618,60506406,2020-10-05,2020-10-08,15,Annually,79,260341,1
10619,TC-10619,60369582,2020-10-05,2020-10-14,30,Annually,502,463474,1
10620,TC-10620,60408351,2020-09-20,2020-09-26,10,Annually,731,883329,1
10621,TC-10621,60336571,2020-09-20,2020-09-21,25,Annually,1554,972817,1
10622,TC-10622,60496580,2020-09-20,2020-09-21,10,Annually,283,830812,1
10623,TC-10623,60405055,2020-09-20,2020-09-23,25,Annually,508,366715,1
10624,TC-10624,60420444,2020-09-20,2020-09-26,20,Annually,1707,513822,1
10625,TC-10625,60369421,2020-09-20,2020-10-08,10,Annually,811,809123,2
10626,TC-10626,60458962,2020-09-20,2020-09-21,20,Quaterly,257,332187,1
10627,TC-10627,60486457,2020-09-20,2020-09-29,20,Annually,1987,880628,1
10628,TC-10628,60367454,2020-10-05,2020-10-05,20,Annually,634,607706,1
10629,TC-10629,60369369,2020-10-05,2020-10-05,15,Monthly,612,345576,1
10630,TC-10630,60367454,2020-10-05,2020-10-31,10,Monthly,661,499471,1
10631,TC-10631,60369404,2020-10-05,2020-10-22,15,Monthly,1090,613714,2
10632,TC-10632,60407057,2020-10-05,2020-10-05,15,Monthly,499,879401,1
10633,TC-10633,60453001,2020-10-05,2020-10-07,30,Annually,2644,589990,1
10634,TC-10634,60407383,2020-10-05,2020-10-31,25,Monthly,3531,960254,3
10635,TC-10635,60407078,2020-10-05,2020-10-08,15,Annually,696,557393,1
10636,TC-10636,60486369,2020-10-05,2020-10-08,10,Quaterly,399,586553,1
10637,TC-10637,60436630,2020-08-28,2020-08-30,15,Quaterly,704,406235,1
10638,TC-10638,60465657,2020-08-28,2020-08-30,25,Annually,624,544922,1
10639,TC-10639,60237659,2020-08-28,2020-08-29,10,Quaterly,112,295927,1
10640,TC-10640,60449006,2020-08-28,2020-08-31,15,Quaterly,420,531904,1
10641,TC-10641,60379222,2020-10-05,2020-10-08,15,Annually,2267,486517,1
10642,TC-10642,60369426,2020-10-05,2020-10-05,15,Annually,685,697889,1
10643,TC-10643,60467815,2020-10-05,2020-10-05,15,Annually,427,300431,1
10644,TC-10644,60476244,2020-10-05,2020-10-21,15,Quaterly,684,963492,1
10645,TC-10645,60356482,2020-10-05,2020-10-12,25,Quaterly,2488,376528,3
10646,TC-10646,60459005,2020-10-05,2020-10-06,10,Quaterly,96,257576,1
10647,TC-10647,60437300,2020-10-05,2020-10-12,15,Quaterly,1498,783796,1
10648,TC-10648,60386823,2020-10-05,2020-10-24,10,Annually,2806,850609,1
10649,TC-10649,60498171,2020-11-26,2020-12-08,25,Annually,246,279890,1
10650,TC-10650,60360071,2020-11-26,2020-11-28,25,Quaterly,1050,921057,1
10651,TC-10651,60498724,2020-11-26,2020-11-27,15,Quaterly,180,403225,1
10652,TC-10652,60443123,2020-11-26,2020-11-29,15,Monthly,3660,942895,2
10653,TC-10653,60413614,2020-11-26,2020-11-26,20,Annually,729,389615,1
10654,TC-10654,60449285,2020-11-26,2020-11-30,15,Annually,298,546583,1
10655,TC-10655,60510490,2020-11-26,2020-11-27,30,Quaterly,712,258626,1
10656,TC-10656,60219039,2020-11-26,2020-11-26,25,Quaterly,694,451313,1
10657,TC-10657,60420004,2020-11-07,2020-11-29,20,Annually,433,628139,1
10658,TC-10658,60367454,2020-11-07,2020-11-07,25,Monthly,625,496816,1
10659,TC-10659,60276833,2020-11-07,2020-11-08,10,Annually,1474,471797,1
10660,TC-10660,60493716,2020-11-07,2020-11-11,15,Quaterly,976,730397,1
10661,TC-10661,60504294,2020-11-07,2020-11-23,10,Monthly,257,847262,1
10662,TC-10662,60478356,2020-11-07,2020-11-27,10,Monthly,865,987413,1
10663,TC-10663,60500793,2020-11-07,2020-11-08,30,Monthly,1238,883920,1
10664,TC-10664,60367457,2020-11-07,2020-11-11,25,Annually,1016,282720,1
10665,TC-10665,60407057,2020-11-11,2020-11-12,15,Annually,1633,922543,1
10666,TC-10666,60369576,2020-11-11,2020-11-19,15,Annually,525,333669,1
10667,TC-10667,60433521,2020-11-11,2020-11-18,29,Quaterly,15707,743734,1
10668,TC-10668,60393168,2020-11-11,2020-11-12,10,Annually,1373,900434,1
10669,TC-10669,60393168,2020-11-11,2020-11-12,25,Annually,1028,256682,1
10670,TC-10670,60497143,2020-11-11,2020-11-14,10,Annually,657,403034,2
10671,TC-10671,60000003,2020-11-11,2020-11-17,30,Annually,4435,468443,3
10672,TC-10672,60475310,2020-11-11,2020-11-18,10,Monthly,183,559234,1
10673,TC-10673,60490868,2020-11-26,2020-11-28,20,Annually,947,582974,1
10674,TC-10674,60427658,2020-11-26,2020-11-27,15,Annually,294,611149,1
10675,TC-10675,60329747,2020-11-26,2020-11-30,10,Monthly,552,769336,1
10676,TC-10676,60509809,2020-11-26,2020-11-27,15,Annually,1997,589601,1
10677,TC-10677,60376147,2020-11-26,2020-11-30,30,Annually,820,448627,1
10678,TC-10678,60487113,2020-11-26,2020-11-30,15,Quaterly,265,252843,1
10679,TC-10679,60509636,2020-11-26,2020-11-27,25,Annually,183,295888,1
10680,TC-10680,60369405,2020-11-26,2020-11-26,15,Annually,188,296125,1
10681,TC-10681,60375566,2020-11-26,2020-11-26,15,Monthly,633,551555,1
10682,TC-10682,60369416,2020-11-26,2020-11-26,15,Monthly,2114,574948,1
10683,TC-10683,60463969,2020-11-26,2020-12-15,15,Monthly,284,480744,1
10684,TC-10684,60505388,2020-11-26,2020-11-26,20,Annually,1559,896253,1
10685,TC-10685,60407057,2020-11-26,2020-11-27,20,Quaterly,1652,705879,1
10686,TC-10686,60402096,2020-11-26,2020-11-30,30,Monthly,3958,691522,1
10687,TC-10687,60374449,2020-11-26,2020-11-26,15,Quaterly,930,995360,1
10688,TC-10688,60367454,2020-11-26,2020-11-27,15,Annually,287,492933,1
10689,TC-10689,60367457,2020-11-07,2020-11-12,15,Annually,1910,509770,2
10690,TC-10690,60493570,2020-11-08,2020-11-09,15,Quaterly,165,464361,1
10691,TC-10691,60369406,2020-11-08,2020-11-08,15,Annually,1252,830615,1
10692,TC-10692,60369380,2020-11-08,2020-11-08,10,Monthly,664,997622,1
10693,TC-10693,60458174,2020-11-08,2020-11-12,25,Quaterly,2523,406791,1
10694,TC-10694,60367457,2020-11-08,2020-11-08,30,Quaterly,1508,991645,1
10695,TC-10695,60487454,2020-11-08,2020-11-09,30,Quaterly,3581,876507,1
10696,TC-10696,60508680,2020-11-08,2020-11-08,15,Annually,345,499713,1
10697,TC-10697,60407383,2020-11-26,2020-11-26,10,Quaterly,406,556436,1
10698,TC-10698,60367454,2020-11-26,2020-11-26,25,Monthly,610,403021,1
10699,TC-10699,60459458,2020-11-26,2020-11-27,15,Annually,635,675865,1
10700,TC-10700,60376452,2020-11-26,2020-11-26,10,Annually,1491,902645,2
10701,TC-10701,60459458,2020-11-26,2020-11-27,15,Monthly,2164,826124,2
10702,TC-10702,60508981,2020-11-26,2020-11-26,15,Quaterly,102,255086,1
10703,TC-10703,60479504,2020-11-26,2020-11-26,10,Annually,392,707425,1
10704,TC-10704,60439398,2020-11-26,2020-12-31,20,Monthly,1563,509509,1
10705,TC-10705,60510681,2020-11-26,2020-11-30,10,Quaterly,117,475335,1
10706,TC-10706,60460696,2020-11-11,2020-11-20,20,Monthly,248,364782,1
10707,TC-10707,60459458,2020-11-11,2020-11-26,30,Annually,693,974581,1
10708,TC-10708,60268067,2020-11-11,2020-11-29,15,Annually,281,469903,1
10709,TC-10709,60407078,2020-11-11,2020-11-29,20,Annually,966,943728,1
10710,TC-10710,60445063,2020-11-11,2020-12-09,10,Quaterly,1077,642789,3
10711,TC-10711,60048527,2020-11-11,2021-01-09,25,Quaterly,280,274300,1
10712,TC-10712,60510125,2020-11-11,2020-11-12,25,Annually,9268,585931,1
10713,TC-10713,60252409,2020-11-11,2020-11-18,25,Annually,775,767285,1
10714,TC-10714,60369373,2020-10-05,2020-10-30,15,Monthly,379,567135,1
10715,TC-10715,60369373,2020-10-05,2020-10-05,25,Annually,795,473309,1
10716,TC-10716,60374451,2020-10-05,2020-10-05,20,Annually,502,723336,1
10717,TC-10717,60476244,2020-10-05,2020-10-05,20,Annually,637,795780,1
10718,TC-10718,60424104,2020-10-05,2020-10-12,15,Annually,2706,838710,1
10719,TC-10719,60369572,2020-10-05,2020-10-13,30,Quaterly,590,489087,1
10720,TC-10720,60367457,2020-10-05,2020-10-05,15,Monthly,521,925503,1
10721,TC-10721,60478463,2020-10-05,2020-10-06,10,Annually,96,309322,1
10722,TC-10722,60357670,2020-09-30,2020-09-30,15,Monthly,145,403506,1
10723,TC-10723,60499315,2020-09-30,2020-09-30,10,Monthly,512,450566,1
10724,TC-10724,60461362,2020-09-30,2020-10-15,15,Annually,415,703183,1
10725,TC-10725,60499156,2020-09-30,2020-09-30,10,Annually,189,260458,1
10726,TC-10726,60403437,2020-09-30,2020-09-30,15,Annually,245,493976,1
10727,TC-10727,60316760,2020-09-30,2020-09-30,20,Annually,3206,714443,1
10728,TC-10728,60396081,2020-09-30,2020-09-30,20,Annually,272,398351,1
10729,TC-10729,60378370,2020-09-30,2020-09-30,15,Annually,907,992705,1
10730,TC-10730,60509491,2020-11-11,2020-11-12,25,Annually,694,458395,1
10731,TC-10731,60405294,2020-11-11,2020-11-11,25,Annually,2418,264376,1
10732,TC-10732,60476244,2020-11-11,2020-11-11,15,Monthly,577,415747,3
10733,TC-10733,60501016,2020-11-11,2020-11-12,20,Monthly,1207,998083,1
10734,TC-10734,60487406,2020-11-11,2020-11-12,25,Monthly,561,408379,1
10735,TC-10735,60509635,2020-11-11,2020-11-13,10,Quaterly,792,261181,2
10736,TC-10736,60291855,2020-11-11,2020-11-11,10,Annually,242,983241,1
10737,TC-10737,60475740,2020-11-11,2020-11-13,25,Quaterly,1177,546396,1
10738,TC-10738,60455835,2020-09-30,2020-09-30,20,Annually,3725,616870,3
10739,TC-10739,60495072,2020-09-30,2020-09-30,15,Quaterly,213,463995,1
10740,TC-10740,60479243,2020-10-16,2020-10-16,15,Monthly,164,377294,1
10741,TC-10741,60440941,2020-10-16,2020-10-16,15,Monthly,1308,642660,1
10742,TC-10742,60508247,2020-10-16,2020-10-16,15,Quaterly,73,253096,1
10743,TC-10743,60405746,2020-10-16,2020-10-28,10,Quaterly,324,671931,1
10744,TC-10744,60369667,2020-10-16,2020-10-16,30,Quaterly,1798,943647,1
10745,TC-10745,60459802,2020-10-17,2020-10-19,15,Quaterly,398,336673,1
10746,TC-10746,60422874,2020-09-23,2020-09-24,30,Annually,731,759211,1
10747,TC-10747,60380761,2020-09-23,2020-09-24,10,Annually,867,652237,1
10748,TC-10748,60449276,2020-09-23,2020-09-24,15,Monthly,662,508680,3
10749,TC-10749,60388212,2020-09-23,2020-09-24,20,Annually,434,685874,1
10750,TC-10750,60332214,2020-09-23,2020-09-24,15,Monthly,1574,900761,1
10751,TC-10751,60424649,2020-09-23,2020-09-24,15,Annually,628,475347,1
10752,TC-10752,60369366,2020-09-23,2020-09-23,15,Monthly,853,490691,1
10753,TC-10753,60407078,2020-09-23,2020-09-28,25,Annually,1045,389865,2
10754,TC-10754,60504329,2020-10-16,2020-10-16,15,Annually,253,519922,1
10755,TC-10755,60369581,2020-10-16,2020-10-17,10,Annually,803,466729,2
10756,TC-10756,60504114,2020-10-16,2020-10-19,15,Annually,346,705414,1
10757,TC-10757,60460316,2020-10-16,2020-10-21,30,Annually,1749,869420,1
10758,TC-10758,60407078,2020-10-16,2020-10-29,15,Annually,169,330660,1
10759,TC-10759,60430052,2020-10-16,2020-10-17,10,Annually,230,451792,1
10760,TC-10760,60374449,2020-10-16,2020-10-16,15,Quaterly,245,406904,1
10761,TC-10761,60369373,2020-10-16,2020-10-30,15,Quaterly,495,360853,1
