60394350,Active,Graduate,29,1169,0.7,35,1886,0,0,7,0.94
60394360,Active,Some College,35,1095,0.7,43,235,1,0.77,24,0.9
60394377,Active,Graduate,27,1131,0.7,29,1333,0,0,8,0.89
60394383,Active,Lt High School,31,1170,0.54,18,653,0,0,24,0.66
60394475,Active,Graduate,49,1177,0.93,51,1522,0,0,21,0.89
60394476,Active,High School,41,1236,0.88,41,708,0,0,3,0.84
60394557,Active,Some College,46,1212,0.89,50,639,0,0,5,0.89
60394566,Inactive,Some College,45,1100,0.73,0,2016,1,0.92,16,0.81
60394672,Active,Lt High School,41,1159,0.88,51,1631,0,0,8,0.89
60394742,Active,Some College,33,1183,0.73,35,566,0,0,8,0.88
60394799,Active,High School,41,1186,0.9,55,2982,0,0,6,0.92
60394842,Active,Lt High School,43,1110,0.78,44,3669,1,0.95,7,0.86
60394843,Active,Graduate,34,1157,0.71,26,2703,0,0,8,0.91
60395066,Active,Some College,42,1148,0.93,50,1928,0,0,7,0.83
60395103,Active,Graduate,28,1143,0.69,26,1296,0,0,30,0.88
60395111,Active,Some College,44,1149,0.88,48,1074,0,0,8,0.87
60395134,Active,Some College,34,1085,0.62,25,328,1,0.75,1,0.82
60395196,Active,Graduate,30,1168,0.78,24,196,0,0,2,0.96
60395222,Active,High School,66,1203,0.9,50,1192,0,0,3,0.85
60395247,Active,Some College,44,1145,0.83,54,79,0,0,4,0.95
60395258,Active,Some College,35,1163,0.89,48,1155,0,0,7,0.88
60395269,Active,High School,32,1143,0.61,33,165,0,0,4,0.88
60395323,Active,Lt High School,25,1094,0.73,26,252,0,0,21,0.83
60395448,Active,High School,30,1107,0.76,30,6455,0,0,5,0.88
60395539,Active,High School,48,1160,0.82,42,1314,0,0,0,0.96
60395594,Active,Some College,43,1141,0.93,50,309,0,0,1,0.92
60395632,Active,High School,24,1132,0.68,31,828,0,0,8,0.89
60395658,Active,Some College,36,1211,0.87,55,1851,0,0,8,0.88
60395678,Active,High School,40,1142,0.88,50,684,0,0,29,0.92
60395730,Active,High School,52,1089,0.91,50,1054,0,0,5,0.86
60395749,Active,High School,34,1167,0.69,26,2978,0,0,26,0.86
60395772,Active,High School,65,1156,0.98,56,10638,0,0,4,0.98
60395824,Active,High School,34,1227,0.59,17,291,0,0,27,0.64
60395870,Active,Graduate,53,1149,0.72,51,267,0,0,25,0.91
60395910,Active,Some College,49,1167,0.87,48,636,0,0,26,0.87
60395911,Active,Some College,44,1190,0.82,50,261,0,0,6,0.96
60395912,Active,High School,43,1152,0.98,40,566,0,0,7,0.84
60395972,Active,Graduate,36,1126,0.78,40,783,0,0,8,0.87
60396031,Active,High School,39,1151,0.94,49,1831,0,0,23,0.94
60396049,Active,High School,27,1137,0.66,36,1141,0,0,7,0.97
60396059,Active,Lt High School,47,1190,0.84,49,569,0,0,2,0.94
60396062,Active,Lt High School,36,1115,0.86,50,755,0,0,7,0.9
60396081,Active,Lt High School,36,1145,0.85,50,1560,0,0,8,0.89
60396083,Active,Lt High School,36,1151,0.86,51,1237,0,0,30,0.9
60396086,Active,Some College,36,1148,0.84,48,1061,0,0,8,0.89
60396095,Active,High School,36,1127,0.84,51,841,0,0,8,0.88
60396114,Active,Graduate,36,1134,0.85,53,527,1,0.87,1,0.85
60396211,Active,Lt High School,61,1094,0.97,43,1437,0,0,26,0.83
60396220,Active,Graduate,29,1089,0.69,32,1082,0,0,1,0.85
60396258,Active,Graduate,61,1137,0.83,50,876,0,0,6,0.87
60396265,Active,High School,36,1155,0.9,48,3435,0,0,30,0.9
60396271,Active,Graduate,27,1184,0.88,19,6227,0,0,1,0.88
60396281,Active,Some College,47,1149,0.72,51,2883,0,0,29,0.97
60396321,Active,Some College,65,1190,0.85,47,661,0,0,15,0.88
60396412,Active,Some College,41,1217,0.83,47,868,0,0,0,0.82
60396448,Active,High School,32,1186,0.77,30,1054,0,0,29,0.9
60396457,Active,Graduate,29,1136,0.54,19,320,1,0.72,2,0.82
60396555,Active,Some College,40,1156,0.89,53,1646,1,0.77,1,0.95
60396591,Active,Lt High School,37,1101,0.92,58,306,0,0,3,0.91
60396684,Active,High School,44,1118,0.92,59,761,0,0,25,0.85
60396705,Active,High School,40,1163,0.88,48,634,0,0,24,0.84
60396731,Active,High School,38,1176,0.85,53,460,0,0,5,0.95
60396740,Active,Lt High School,65,1217,0.82,45,174,0,0,7,0.87
60396748,Active,Graduate,44,1192,0.8,42,1932,0,0,29,0.86
60396773,Active,Graduate,41,1152,0.93,49,341,0,0,6,0.92
60396809,Active,High School,47,1192,0.98,53,193,1,0.8,3,0.88
60396844,Active,Some College,38,1076,0.72,54,1771,1,0.84,17,0.92
60396864,Active,Some College,36,1175,0.91,47,1707,0,0,3,0.8
60396949,Active,Some College,48,1138,0.81,46,1719,0,0,2,0.87
60396965,Active,Lt High School,39,1111,0.82,51,1493,0,0,5,0.87
60397006,Active,High School,39,1139,0.73,54,609,0,0,6,0.83
60397022,Active,High School,41,1157,0.99,53,1282,0,0,10,0.84
60397049,Active,Some College,30,1160,0.67,37,1760,0,0,5,0.86
60397056,Active,Some College,43,1081,0.99,48,2008,1,0.78,8,0.83
60397134,Active,Some College,51,1129,0.91,54,1347,0,0,8,0.94
60397149,Active,Some College,44,1134,0.8,48,631,0,0,6,0.87
60397170,Active,High School,38,1078,0.75,60,250,0,0,6,0.93
60397180,Active,Some College,43,1168,0.79,47,1800,0,0,6,0.86
60397361,Active,Lt High School,30,1092,0.7,21,1045,1,0.52,1,0.86
60397363,Active,High School,58,1080,0.88,51,1965,0,0,5,0.9
60397387,Active,High School,31,1128,0.5,24,351,1,0.7,6,0.68
60397416,Active,Lt High School,55,1215,0.8,53,165,0,0,3,0.93
60397417,Active,Graduate,63,1198,0.71,48,3965,0,0,6,0.89
60397438,Active,Graduate,31,1129,0.73,17,3683,0,0,4,0.95
60397450,Active,Graduate,41,1113,0.78,48,1047,0,0,8,0.9
60397463,Inactive,Lt High School,29,1184,0.86,0,745,0,0,23,0.95
60397466,Active,High School,32,1150,0.72,21,1704,0,0,4,0.92
60397686,Active,Graduate,44,1078,0.82,46,1140,0,0,7,0.9
60397720,Active,Some College,48,1137,0.89,57,316,0,0,8,0.96
60397848,Active,Lt High School,65,1138,0.78,52,1649,0,0,6,0.84
60397866,Active,Graduate,45,1147,0.89,55,1504,0,0,19,0.85
60397869,Active,High School,22,1070,0.85,32,551,1,0.66,8,0.87
60397880,Active,High School,58,1074,0.93,60,191,0,0,4,0.86
60397923,Active,Some College,21,1090,0.53,29,337,0,0,7,0.76
60398031,Active,Some College,36,1123,0.88,50,1215,0,0,7,0.86
60398047,Active,High School,41,1166,0.95,50,608,0,0,2,0.92
60398163,Active,Some College,37,1196,0.72,44,909,0,0,5,0.94
60398463,Active,High School,32,1109,0.6,36,923,0,0,8,0.9
60398518,Active,High School,58,1138,0.82,47,1520,0,0,8,0.82
60398532,Active,High School,27,1146,0.74,24,1401,0,0,7,0.91
60398604,Active,High School,38,1090,0.94,42,655,1,0.86,5,0.92
60398605,Active,High School,41,1087,0.8,54,1034,0,0,6,0.81
60398748,Active,High School,29,1110,0.67,25,2467,0,0,8,0.9
60398826,Active,Some College,22,1161,0.71,34,1475,0,0,5,0.81
60398924,Active,Graduate,33,1075,0.75,17,646,0,0,0,0.95
60398960,Active,High School,27,1075,0.78,38,1605,0,0,0,0.86
60398972,Active,Some College,27,1184,0.56,18,305,1,0.88,6,0.66
60399119,Active,High School,34,1092,0.68,30,1520,0,0,27,0.9
60399135,Active,High School,41,1126,0.88,48,654,0,0,8,0.89
60399189,Active,High School,42,1129,0.81,53,1446,0,0,5,0.92
60399296,Active,Graduate,43,1138,0.88,51,506,0,0,7,0.92
60399300,Active,Some College,56,1056,0.8,48,2131,0,0,6,0.93
60399406,Active,Graduate,40,1111,0.71,41,133,1,0.76,27,0.87
60399463,Active,Lt High School,46,1128,0.78,52,2615,0,0,18,0.96
60399466,Active,Lt High School,34,1119,0.8,36,1900,0,0,7,0.92
60399473,Active,High School,41,1089,0.86,56,384,0,0,6,0.95
60399476,Active,Graduate,34,1043,0.54,32,1336,1,0.8,5,0.9
60399488,Active,High School,30,1140,0.7,32,1878,1,0.88,7,0.85
60399502,Active,High School,29,1133,0.7,27,173,0,0,2,0.87
60399521,Active,Graduate,39,1151,0.78,57,411,0,0,5,0.88
60399536,Active,High School,31,1126,0.62,38,381,0,0,0,0.89
60399546,Active,Some College,37,1058,0.74,55,2393,0,0,6,0.82
60399549,Active,High School,34,1069,0.66,30,701,0,0,5,0.86
60399573,Inactive,Graduate,35,1055,0.94,0,653,0,0,7,0.92
60399622,Active,High School,44,1107,0.84,44,984,0,0,5,0.89
60399666,Active,Some College,35,1074,0.8,60,1759,0,0,2,0.85
60399681,Active,Lt High School,34,1116,0.7,25,1055,0,0,8,0.93
60399687,Active,High School,22,1125,0.64,32,2579,0,0,8,0.87
60399722,Active,High School,22,1107,0.65,26,825,0,0,7,0.9
60399724,Active,High School,34,1120,0.82,35,290,0,0,7,0.97
60399730,Active,Some College,29,1176,0.68,30,1440,0,0,4,0.92
60399779,Active,Some College,34,1101,0.64,23,233,0,0,1,0.96
60399829,Active,Graduate,46,1184,0.73,47,467,0,0,2,0.81
60399878,Active,Graduate,30,1126,0.59,33,117,0,0,3,0.83
60399901,Active,High School,40,1126,0.83,55,183,0,0,0,0.95
60399959,Active,Graduate,41,1143,0.86,53,663,1,0.86,26,0.83
60399980,Active,Some College,27,1135,0.77,28,320,0,0,3,0.89
60400014,Active,Lt High School,40,1126,0.81,45,1117,0,0,29,0.9
60400017,Active,High School,52,1114,0.82,52,287,0,0,5,0.94
60400079,Active,Some College,48,1122,0.9,43,235,0,0,5,0.87
60400184,Active,Graduate,60,1134,0.92,46,2941,0,0,7,0.9
60400259,Active,High School,41,1139,0.91,40,4327,0,0,6,0.88
60400272,Active,Lt High School,34,1108,0.66,26,1124,0,0,6,0.93
60400279,Active,High School,46,1122,0.78,57,1310,0,0,0,0.91
60400342,Active,High School,50,1174,0.85,44,268,0,0,7,0.9
60400343,Active,Graduate,37,1076,0.89,53,1109,0,0,4,0.81
60400345,Active,High School,35,1123,0.9,53,527,0,0,8,0.84
60400387,Active,High School,61,1078,0.98,47,375,0,0,8,0.82
60400432,Active,High School,43,1114,0.93,60,146,0,0,2,0.9
60400475,Active,Lt High School,42,1159,0.79,45,360,0,0,4,0.93
60400529,Active,Lt High School,38,1047,0.75,53,1744,0,0,3,0.94
60400597,Active,Lt High School,37,1091,0.76,55,588,0,0,6,0.9
60400677,Active,Some College,36,1146,0.77,45,1826,0,0,2,0.9
60400712,Active,Some College,35,1075,0.82,51,381,0,0,8,0.96
60400751,Active,Lt High School,39,1080,0.82,42,1245,0,0,7,0.89
60400815,Active,High School,31,1060,0.85,39,2120,0,0,6,0.82
60400850,Active,Some College,62,1101,0.86,50,1170,0,0,30,0.88
60400896,Active,High School,48,1103,0.77,48,852,0,0,8,0.93
60400929,Active,Some College,26,1076,0.77,30,500,0,0,7,0.83
60400965,Active,High School,40,1155,0.91,47,1159,0,0,8,0.87
60400995,Active,Lt High School,39,1124,0.99,57,625,0,0,7,0.81
60401128,Active,High School,35,1141,0.73,50,407,0,0,28,0.82
60401140,Active,Lt High School,29,1053,0.69,24,1036,1,0.84,8,0.91
60401160,Active,Graduate,44,1038,0.91,54,745,0,0,12,0.9
60401203,Active,Some College,60,1127,0.88,55,5497,0,0,3,0.92
60401280,Active,Graduate,24,1053,0.54,18,1846,0,0,2,0.92
60401302,Active,Some College,53,1081,0.87,56,4719,1,0.98,3,0.88
60401341,Active,High School,36,1071,0.9,46,1525,0,0,4,0.87
60401417,Active,High School,31,1084,0.66,32,763,0,0,5,0.88
60401453,Active,High School,34,1090,0.68,31,1854,0,0,7,0.9
60401554,Active,Some College,42,1092,0.92,50,1220,0,0,25,0.86
60401568,Active,High School,50,1091,0.91,51,1737,0,0,24,0.94
60401647,Active,Lt High School,33,1024,0.89,37,307,0,0,10,0.89
60401675,Active,High School,45,1124,0.82,47,695,1,0.84,2,0.89
60401678,Active,Some College,34,1050,0.75,39,7645,0,0,28,0.9
60401680,Active,High School,63,1110,0.95,53,2855,0,0,2,0.84
60401698,Active,Lt High School,44,1069,0.77,53,507,0,0,5,0.83
60401703,Active,High School,34,1102,0.86,30,615,0,0,5,0.89
60401734,Active,Lt High School,33,1101,0.56,25,810,0,0,7,0.78
60401754,Active,High School,41,1130,0.81,48,459,0,0,5,0.95
60401944,Active,Graduate,36,1085,0.8,50,888,0,0,7,0.88
60401958,Active,Some College,42,1134,0.85,48,1130,0,0,8,0.85
60401989,Active,Some College,37,1135,0.89,45,551,0,0,15,0.81
60402007,Active,Some College,40,1027,0.93,49,1018,0,0,2,0.84
60402033,Active,Some College,44,1038,0.99,59,151,0,0,3,0.89
60402067,Active,Some College,43,1133,0.88,57,1508,0,0,7,0.87
60402096,Active,High School,41,1163,0.89,57,3958,0,0,6,0.87
60402111,Active,Graduate,23,1030,0.82,26,435,0,0,6,0.94
60402134,Active,Lt High School,40,1062,0.8,42,1363,0,0,8,0.92
60402135,Active,Lt High School,32,1139,0.83,35,500,0,0,5,0.92
60402137,Active,Some College,44,1163,0.95,51,533,0,0,2,0.85
60402158,Active,High School,54,1078,0.86,47,609,0,0,8,0.93
60402165,Active,High School,27,1095,0.68,26,1404,0,0,8,0.89
60402216,Active,High School,45,1111,0.94,50,1378,0,0,6,0.88
60402232,Active,Some College,23,1161,0.82,15,1472,0,0,5,0.97
60402234,Active,Some College,52,1124,0.85,55,589,0,0,3,0.83
60402239,Active,High School,51,1094,0.93,59,220,0,0,4,0.9
60402249,Active,Some College,65,1065,0.74,51,691,0,0,13,0.92
60402279,Inactive,High School,30,1099,0.62,0,1006,0,0,7,0.97
60402361,Active,High School,34,1126,0.77,47,675,0,0,7,0.8
60402367,Active,Some College,48,1093,0.93,41,239,0,0,1,0.97
60402404,Active,Some College,40,1144,0.76,52,324,0,0,7,0.94
60402439,Active,High School,40,1065,0.79,47,3993,0,0,4,0.92
60402447,Active,High School,22,1087,0.69,28,1787,0,0,4,0.94
60402514,Active,Graduate,52,1028,0.85,48,871,0,0,6,0.87
60402516,Active,Lt High School,41,1067,0.8,44,1328,0,0,3,0.87
60402558,Active,High School,48,1127,0.73,53,686,0,0,4,0.84
60402582,Active,High School,34,1110,0.62,24,1451,0,0,4,0.9
60402593,Active,High School,34,1077,0.64,28,1061,0,0,7,0.86
60402635,Inactive,Graduate,28,1024,0.69,0,2358,1,0.89,0,0.86
60402640,Active,Some College,56,1087,0.91,52,755,0,0,5,0.9
60402659,Active,Graduate,33,1082,0.75,21,545,0,0,8,0.89
60402691,Active,Graduate,22,1016,0.84,31,395,0,0,6,0.97
60402815,Active,Lt High School,32,1134,0.77,17,1728,0,0,5,0.91
60402830,Active,Graduate,26,1079,0.8,27,802,0,0,8,0.85
60402856,Active,Some College,28,1141,0.71,34,586,0,0,4,0.87
60402931,Active,Some College,28,1091,0.65,26,1242,0,0,8,0.86
60402933,Active,High School,32,1023,0.65,15,527,0,0,15,0.86
60402984,Active,High School,37,1070,0.74,53,624,1,0.99,2,0.89
60403056,Active,Graduate,32,1079,0.68,29,591,0,0,26,0.81
60403086,Active,High School,35,1014,0.8,55,207,0,0,3,0.92
60403236,Active,Some College,41,1056,0.89,52,986,0,0,7,0.9
60403261,Active,Some College,22,1132,0.9,16,1463,0,0,5,0.87
60403294,Active,High School,26,1115,0.78,24,706,0,0,5,0.83
60403308,Active,High School,53,1042,0.9,59,1523,0,0,7,0.95
60403343,Active,Lt High School,34,1143,0.64,16,2123,0,0,4,0.97
60403363,Active,High School,25,1116,0.73,27,1047,0,0,6,0.96
60403379,Active,Lt High School,35,1074,0.87,51,831,0,0,4,0.81
60403410,Active,Graduate,40,1110,0.82,47,1079,0,0,8,0.89
60403423,Inactive,High School,36,1097,0.94,0,898,1,0.97,2,0.9
60403437,Active,Graduate,47,1098,0.8,41,245,0,0,8,0.95
60403462,Active,High School,36,1051,0.95,47,837,0,0,6,0.95
60403507,Active,High School,43,1010,0.92,43,1268,0,0,6,0.91
60403512,Active,High School,61,1077,0.85,48,1716,0,0,8,0.89
60403515,Active,Lt High School,55,1055,0.9,54,469,0,0,3,0.87
60403580,Active,High School,31,1080,0.71,26,6671,0,0,8,0.88
60403583,Active,Lt High School,31,1068,0.8,32,518,0,0,8,0.86
60403591,Active,High School,38,1105,0.79,34,1307,0,0,28,0.87
60403654,Active,Some College,52,1074,0.99,60,2927,1,0.97,4,0.84
60403668,Active,High School,37,1087,0.99,46,1077,0,0,5,0.89
60403835,Active,High School,39,1126,0.95,50,1051,0,0,4,0.86
60403890,Active,Lt High School,62,1029,0.79,49,1668,0,0,8,0.89
60403908,Active,Lt High School,30,1073,0.72,26,849,0,0,7,0.91
60403927,Active,Some College,44,1054,0.92,50,230,0,0,7,0.91
60403935,Active,Some College,36,1043,0.82,60,292,0,0,0,0.83
60403943,Active,High School,42,1144,0.98,41,4508,0,0,4,0.83
60403949,Active,Graduate,35,1095,0.79,53,341,0,0,27,0.87
60403963,Active,Some College,45,1124,0.9,53,2650,0,0,8,0.88
60403965,Active,Some College,65,1080,0.88,47,717,0,0,29,0.89
60403975,Active,Some College,64,1082,0.9,51,1013,1,0.99,2,0.84
60403984,Active,Some College,28,1036,0.67,25,1209,0,0,24,0.89
60404028,Active,High School,45,1097,0.88,48,1200,0,0,26,0.88
60404109,Active,Some College,32,1060,0.67,28,877,0,0,6,0.88
60404127,Inactive,High School,28,1049,0.77,0,522,0,0,7,0.86
60404364,Active,Some College,36,1095,0.79,55,460,0,0,4,0.94
60404539,Active,High School,28,1001,0.52,21,776,1,0.59,3,0.97
60404562,Active,High School,29,1068,0.68,26,2616,0,0,8,0.9
60404583,Active,High School,56,1127,0.77,51,184,0,0,0,0.96
60404667,Active,Lt High School,56,1084,0.82,51,297,0,0,7,0.9
60404734,Inactive,Some College,23,990,0.87,0,4542,0,0,0,0.95
60404761,Active,Graduate,52,1087,0.93,41,866,0,0,0,0.96
60404786,Active,Some College,64,1064,0.96,58,246,0,0,5,0.85
60404833,Active,Some College,63,1034,0.91,50,528,1,0.98,15,0.82
60404844,Active,High School,52,1066,0.86,50,2467,0,0,8,0.85
60404877,Active,Some College,34,1072,0.68,29,582,0,0,3,0.83
60404974,Active,Lt High School,42,1019,0.72,41,1256,0,0,3,0.95
60404983,Active,Some College,27,1092,0.73,27,232,0,0,3,0.87
60404986,Active,Graduate,55,1034,0.9,57,537,1,0.73,6,0.9
60404991,Active,High School,37,1014,0.98,49,746,0,0,4,0.94
60405032,Active,High School,38,1037,0.73,55,623,1,0.76,6,0.82
60405055,Active,Some College,36,1090,0.66,35,345,0,0,6,0.87
60405064,Active,Lt High School,48,1123,0.78,40,667,0,0,13,0.96
60405081,Active,Lt High School,46,1000,0.95,49,1072,0,0,2,0.94
60405129,Active,High School,43,1098,0.9,48,412,1,0.79,0,0.84
60405171,Active,High School,42,1032,0.79,58,2765,0,0,4,0.93
60405223,Active,Some College,53,1066,0.84,50,1743,0,0,6,0.88
60405225,Active,High School,28,996,0.54,33,929,0,0,4,0.85
60405277,Active,Graduate,61,1074,0.89,41,1268,0,0,3,0.84
60405294,Active,Graduate,31,1051,0.73,25,1723,0,0,8,0.89
60405303,Active,Some College,33,1007,0.69,34,476,0,0,8,0.88
60405333,Active,Graduate,30,1059,0.87,17,422,0,0,6,0.98
60405376,Active,Graduate,23,1097,0.51,39,2020,0,0,5,0.86
60405434,Active,Some College,48,1083,0.72,58,398,0,0,2,0.86
60405469,Active,Graduate,38,1114,0.74,43,345,0,0,5,0.82
60405470,Active,Graduate,33,1104,0.73,38,310,0,0,4,0.94
60405477,Active,High School,42,1014,0.97,41,221,0,0,1,0.83
60405484,Active,Some College,28,1056,0.75,29,1468,0,0,8,0.89
60405519,Active,Lt High School,23,1095,0.62,28,260,0,0,6,0.81
60405536,Active,Graduate,32,1101,0.67,22,666,0,0,2,0.93
60405549,Active,Graduate,34,1039,0.63,31,2794,0,0,7,0.91
60405624,Active,Some College,25,1083,0.77,38,927,0,0,7,0.82
60405668,Active,High School,47,1032,0.91,51,1135,0,0,17,0.88
60405674,Active,Graduate,46,1031,0.94,41,2575,0,0,8,0.89
60405727,Active,Some College,32,1052,0.68,30,952,0,0,27,0.9
60405746,Active,Graduate,35,1068,0.88,51,1105,0,0,7,0.88
60405809,Active,Some College,47,1049,0.82,48,1201,0,0,8,0.91
60405887,Active,High School,42,1074,0.82,46,595,0,0,5,0.91
60405934,Active,High School,36,1021,0.85,50,639,0,0,7,0.89
60405945,Active,Some College,36,1032,0.75,43,3474,1,0.74,8,0.87
60405946,Active,Some College,32,1037,0.56,31,675,0,0,5,0.85
60406134,Active,High School,46,1020,0.89,57,565,1,0.84,1,0.88
60406186,Active,Some College,37,1055,0.92,51,1043,0,0,8,0.93
60406258,Active,Lt High School,56,1031,0.87,49,1229,0,0,7,0.94
60406432,Active,High School,32,1064,0.8,34,2354,0,0,20,0.86
60406485,Active,High School,45,1028,0.97,48,330,0,0,7,0.86
60406494,Active,Some College,33,1013,0.75,24,820,0,0,4,0.88
60406539,Active,Some College,31,1069,0.75,32,422,0,0,27,0.92
60406657,Active,Some College,44,1004,0.91,49,1368,0,0,8,0.85
60406722,Active,High School,33,1053,0.75,29,1677,0,0,7,0.91
60406839,Active,Graduate,40,1064,0.85,58,257,0,0,5,0.9
60406904,Active,Graduate,30,1020,0.75,23,1027,0,0,8,0.89
60406984,Active,Some College,53,1080,0.86,48,434,0,0,5,0.91
60406998,Active,Some College,30,997,0.58,15,543,0,0,5,0.92
60407047,Active,High School,32,1028,0.57,30,249,0,0,25,0.71
60407057,Active,Graduate,30,1035,0.7,28,914,0,0,8,0.89
60407058,Active,Lt High School,40,1030,0.85,49,1340,0,0,8,0.89
60407068,Active,Lt High School,58,1056,0.93,50,794,0,0,6,0.85
60407078,Active,Some College,37,1030,0.85,50,979,0,0,8,0.89
60407089,Active,Some College,33,1032,0.63,24,698,0,0,5,0.91
60407106,Active,Some College,39,1063,0.96,45,5839,1,0.9,3,0.9
60407201,Active,Some College,30,988,0.79,37,1084,0,0,8,0.96
60407206,Active,High School,29,1028,0.89,21,770,0,0,2,0.81
60407227,Active,High School,28,1016,0.74,25,1135,0,0,8,0.92
60407302,Active,Some College,39,1036,0.92,60,696,0,0,6,0.84
60407327,Active,Some College,22,1055,0.62,23,2063,0,0,6,0.88
60407383,Active,High School,42,1046,0.84,49,927,0,0,8,0.88
60407506,Active,Graduate,26,954,0.9,26,708,0,0,11,0.82
60407527,Active,Some College,24,979,0.65,23,200,0,0,6,0.85
60407544,Active,High School,47,1028,0.82,52,1067,0,0,8,0.92
60407588,Active,Some College,35,1060,0.92,56,1021,0,0,8,0.87
60407602,Active,High School,28,1026,0.77,36,5539,0,0,3,0.98
60407644,Active,High School,25,1071,0.73,16,1302,0,0,5,0.87
60407650,Active,High School,30,1055,0.69,37,418,0,0,8,0.95
60407675,Active,Some College,50,1079,0.98,52,108,0,0,6,0.86
60407708,Active,Some College,36,990,0.84,41,1329,0,0,2,0.87
60407910,Active,High School,29,1025,0.63,28,288,0,0,3,0.9
60407975,Active,High School,34,979,0.72,17,224,0,0,26,0.89
60407989,Active,Lt High School,32,1024,0.84,15,1160,1,0.67,0,0.93
60407995,Active,Lt High School,36,1017,0.9,45,572,1,0.89,26,0.9
60408028,Active,High School,43,1065,0.71,53,445,0,0,5,0.96
60408063,Active,High School,35,972,0.75,51,274,0,0,7,0.96
60408103,Active,Graduate,50,1051,0.91,52,883,0,0,0,0.87
60408117,Active,Graduate,64,1059,0.76,45,230,0,0,3,0.81
60408120,Active,High School,39,1008,0.88,54,576,0,0,6,0.8
60408237,Active,Lt High School,49,995,0.79,54,2708,0,0,6,0.9
60408239,Active,Graduate,34,1006,0.71,31,1890,0,0,8,0.87
60408241,Active,Graduate,37,1041,0.87,47,716,0,0,29,0.88
60408346,Active,High School,47,1063,0.91,54,2494,0,0,29,0.87
60408347,Active,High School,54,1034,0.87,53,289,0,0,7,0.91
60408351,Active,High School,39,1029,0.87,49,1076,0,0,8,0.92
60408359,Active,Graduate,31,1035,0.82,34,551,1,0.78,21,0.94
60408372,Active,Graduate,33,1007,0.65,21,1532,0,0,8,0.91
60408415,Active,Graduate,21,995,0.66,30,991,0,0,4,0.9
60408454,Active,High School,36,1027,0.86,49,1047,0,0,8,0.89
60408490,Active,Lt High School,58,967,0.91,55,4687,0,0,29,0.91
60408502,Active,High School,42,982,0.88,57,4695,0,0,7,0.86
60408509,Active,Some College,38,1045,0.9,60,2219,0,0,3,0.83
60408545,Active,High School,53,1006,0.86,48,1261,0,0,6,0.81
60408547,Active,Graduate,63,1015,0.91,43,2870,1,0.77,1,0.88
60408584,Active,Lt High School,36,990,0.86,48,1307,0,0,19,0.83
60408635,Active,High School,35,1017,0.93,54,938,0,0,3,0.84
60408650,Active,High School,30,1070,0.84,19,1341,0,0,3,0.9
60408707,Active,Graduate,25,1051,0.76,28,1467,0,0,6,0.92
60408772,Active,High School,37,1032,0.86,51,1128,0,0,8,0.86
60408775,Active,High School,50,963,0.8,55,1437,0,0,7,0.93
60408799,Active,Graduate,33,952,0.79,36,454,0,0,6,0.87
60408900,Active,Lt High School,27,1041,0.71,26,747,0,0,8,0.89
60408911,Active,High School,30,1001,0.75,23,682,0,0,4,0.89
60408916,Active,Some College,31,1015,0.72,28,1979,0,0,8,0.9
60408944,Active,Some College,25,956,0.89,32,350,0,0,0,0.85
60408952,Active,High School,37,997,0.92,45,2400,0,0,8,0.93
60408962,Active,High School,30,1033,0.82,31,1226,0,0,7,0.84
60409118,Active,Some College,25,1038,0.66,21,4332,0,0,5,0.92
60409176,Active,Graduate,22,972,0.58,16,369,0,0,7,0.8
60409262,Active,Some College,48,980,0.88,50,271,0,0,27,0.87
60409302,Active,Some College,37,1018,0.87,51,1718,0,0,7,0.88
60409306,Active,High School,50,1002,0.8,46,481,0,0,8,0.92
60409422,Active,Lt High School,24,989,0.57,28,990,0,0,2,0.93
60409424,Active,High School,25,1069,0.76,25,1423,0,0,1,0.87
60409470,Active,Lt High School,52,990,0.91,49,363,0,0,7,0.98
60409471,Active,High School,34,1026,0.77,30,677,1,0.56,3,0.88
60409594,Active,Lt High School,26,1040,0.61,32,153,1,0.7,3,0.87
60409597,Active,Some College,46,1040,0.78,48,1041,0,0,5,0.88
60409693,Active,High School,48,1068,0.78,55,1977,1,0.88,1,0.98
60409728,Active,High School,36,994,0.81,50,3875,0,0,29,0.9
60409739,Active,Graduate,64,973,0.88,53,2616,0,0,0,0.85
60409772,Active,High School,58,977,0.85,47,4249,0,0,7,0.9
60409798,Active,Some College,38,1011,0.91,52,669,0,0,4,0.94
60409823,Active,Lt High School,28,1003,0.63,24,650,0,0,5,0.85
60409965,Active,Some College,44,960,0.84,58,594,0,0,6,0.93
60409971,Active,Some College,33,1017,0.57,31,901,0,0,30,0.89
60409974,Active,High School,30,1044,0.72,18,1315,0,0,2,0.93
60410027,Active,High School,31,976,0.73,27,1148,0,0,6,0.85
60410035,Active,Lt High School,35,1025,0.78,44,1123,0,0,30,0.87
60410045,Active,High School,48,1010,0.77,54,842,0,0,3,0.9
60410166,Active,High School,43,995,0.83,50,1465,0,0,7,0.85
60410168,Active,High School,39,1022,0.96,49,428,0,0,27,0.89
60410185,Active,Graduate,22,971,0.65,31,375,0,0,8,0.78
60410208,Active,High School,34,976,0.79,31,2154,0,0,24,0.85
60410214,Active,High School,31,969,0.57,30,1111,0,0,4,0.92
60410220,Active,Some College,23,1015,0.55,21,177,0,0,3,0.95
60410356,Active,Lt High School,30,999,0.76,25,2880,0,0,7,0.94
